order_item_id,order_id,product_id,quantity,unit_price,discount,revenue,profit,shipping_cost
ITEM0039398,ORD022910,PROD00162,2,18203.68,0.05,34586.99,6383.09,22.5
ITEM0039399,ORD022910,PROD00466,2,763.12,0.3,1068.37,41.17,22.5
ITEM0039400,ORD022910,PROD00392,1,410.4,0.0,410.4,119.72,22.5
ITEM0039401,ORD022911,PROD00382,1,1154.75,0.2,923.8,207.52,20.0
ITEM0039402,ORD022911,PROD00495,1,1721.15,0.05,1635.09,622.23,20.0
ITEM0039403,ORD022912,PROD00402,1,612.4,0.05,581.78,91.27,45.0
ITEM0039404,ORD022912,PROD00061,1,44663.53,0.0,44663.53,10903.92,45.0
ITEM0039405,ORD022913,PROD00272,1,1000.63,0.0,1000.63,418.58,13.33
ITEM0039406,ORD022913,PROD00395,1,951.04,0.0,951.04,219.59,13.33
ITEM0039407,ORD022913,PROD00479,3,900.96,0.0,2702.88,901.34,13.33
ITEM0039408,ORD022914,PROD00211,2,2824.85,0.0,5649.7,2981.13,13.33
ITEM0039409,ORD022914,PROD00270,1,3183.23,0.0,3183.23,962.0,13.33
ITEM0039410,ORD022914,PROD00265,1,1631.46,0.05,1549.89,470.1,13.33
ITEM0039411,ORD022915,PROD00009,1,6260.65,0.0,6260.65,1597.55,20.0
ITEM0039412,ORD022915,PROD00504,2,1108.11,0.0,2216.22,906.48,20.0
ITEM0039413,ORD022916,PROD00489,3,955.33,0.15,2436.09,403.12,20.0
ITEM0039414,ORD022916,PROD00176,2,11039.15,0.05,20974.38,3649.64,20.0
ITEM0039415,ORD022917,PROD00177,1,21581.22,0.0,21581.22,7072.81,40.0
ITEM0039416,ORD022918,PROD00257,1,2535.36,0.1,2281.82,708.5,90.0
ITEM0039417,ORD022919,PROD00093,1,19797.57,0.05,18807.69,2212.35,40.0
ITEM0039418,ORD022920,PROD00202,1,15489.45,0.0,15489.45,3687.25,90.0
ITEM0039419,ORD022921,PROD00425,1,1890.13,0.0,1890.13,763.94,13.33
ITEM0039420,ORD022921,PROD00351,1,1300.79,0.0,1300.79,504.07,13.33
ITEM0039421,ORD022921,PROD00490,1,1167.61,0.0,1167.61,285.19,13.33
ITEM0039422,ORD022922,PROD00304,2,16097.93,0.05,30586.07,7967.17,20.0
ITEM0039423,ORD022922,PROD00192,1,18337.23,0.0,18337.23,4503.65,20.0
ITEM0039424,ORD022923,PROD00374,1,942.57,0.0,942.57,214.44,20.0
ITEM0039425,ORD022923,PROD00185,1,4100.9,0.0,4100.9,1230.66,20.0
ITEM0039426,ORD022924,PROD00416,1,1389.9,0.0,1389.9,433.61,10.0
ITEM0039427,ORD022924,PROD00146,1,25882.78,0.0,25882.78,7309.15,10.0
ITEM0039428,ORD022924,PROD00320,1,4988.44,0.05,4739.02,1332.21,10.0
ITEM0039429,ORD022924,PROD00327,5,3821.41,0.05,18151.7,4565.15,10.0
ITEM0039430,ORD022925,PROD00380,3,196.49,0.0,589.47,186.87,30.0
ITEM0039431,ORD022925,PROD00257,1,2535.36,0.0,2535.36,1022.04,30.0
ITEM0039432,ORD022925,PROD00147,5,19813.97,0.25,74302.39,943.79,30.0
ITEM0039433,ORD022926,PROD00131,2,27370.27,0.0,54740.54,13347.8,20.0
ITEM0039434,ORD022926,PROD00080,1,36068.75,0.05,34265.31,6571.48,20.0
ITEM0039435,ORD022927,PROD00180,2,13295.55,0.0,26591.1,8725.08,20.0
ITEM0039436,ORD022927,PROD00311,1,8778.0,0.2,7022.4,949.85,20.0
ITEM0039437,ORD022928,PROD00370,5,1067.76,0.0,5338.8,1341.7,150.0
ITEM0039438,ORD022929,PROD00454,1,1449.55,0.0,1449.55,750.01,40.0
ITEM0039439,ORD022930,PROD00375,1,675.02,0.05,641.27,192.79,13.33
ITEM0039440,ORD022930,PROD00386,2,1123.54,0.0,2247.08,803.01,13.33
ITEM0039441,ORD022930,PROD00420,1,1203.95,0.0,1203.95,340.2,13.33
ITEM0039442,ORD022931,PROD00027,2,26418.44,0.0,52836.88,8311.22,40.0
ITEM0039443,ORD022932,PROD00430,2,2881.81,0.05,5475.44,1882.06,45.0
ITEM0039444,ORD022932,PROD00346,1,141.91,0.0,141.91,16.92,45.0
ITEM0039445,ORD022933,PROD00081,1,36368.49,0.05,34550.07,7273.62,50.0
ITEM0039446,ORD022933,PROD00156,1,23031.83,0.0,23031.83,5193.2,50.0
ITEM0039447,ORD022933,PROD00091,1,31815.65,0.15,27043.3,1176.86,50.0
ITEM0039448,ORD022934,PROD00004,1,17735.39,0.0,17735.39,5074.14,90.0
ITEM0039449,ORD022935,PROD00050,1,9369.78,0.0,9369.78,2356.41,40.0
ITEM0039450,ORD022936,PROD00019,5,31209.99,0.05,148247.45,24899.75,30.0
ITEM0039451,ORD022936,PROD00310,1,3563.7,0.0,3563.7,834.63,30.0
ITEM0039452,ORD022936,PROD00472,1,365.63,0.0,365.63,81.57,30.0
ITEM0039453,ORD022937,PROD00409,4,1674.71,0.0,6698.84,2847.64,90.0
ITEM0039454,ORD022938,PROD00193,3,13023.7,0.25,29303.33,-1054.72,90.0
ITEM0039455,ORD022939,PROD00315,1,14016.31,0.2,11213.05,1964.05,20.0
ITEM0039456,ORD022939,PROD00497,1,1050.3,0.0,1050.3,379.52,20.0
ITEM0039457,ORD022940,PROD00311,2,8778.0,0.0,17556.0,5410.9,40.0
ITEM0039458,ORD022941,PROD00047,1,33758.37,0.0,33758.37,6080.29,20.0
ITEM0039459,ORD022941,PROD00289,1,944.38,0.0,944.38,265.6,20.0
ITEM0039460,ORD022942,PROD00448,1,965.27,0.0,965.27,275.51,40.0
ITEM0039461,ORD022943,PROD00361,1,771.63,0.1,694.47,167.91,90.0
ITEM0039462,ORD022944,PROD00383,1,1249.25,0.0,1249.25,417.66,13.33
ITEM0039463,ORD022944,PROD00228,1,1897.32,0.0,1897.32,640.6,13.33
ITEM0039464,ORD022944,PROD00041,1,28598.91,0.0,28598.91,8293.96,13.33
ITEM0039465,ORD022945,PROD00016,1,8854.69,0.0,8854.69,1385.57,40.0
ITEM0039466,ORD022946,PROD00363,1,933.38,0.0,933.38,324.62,13.33
ITEM0039467,ORD022946,PROD00338,1,694.49,0.0,694.49,156.09,13.33
ITEM0039468,ORD022946,PROD00388,1,837.27,0.05,795.41,305.97,13.33
ITEM0039469,ORD022947,PROD00388,1,837.27,0.0,837.27,316.16,45.0
ITEM0039470,ORD022947,PROD00123,1,19827.77,0.0,19827.77,5212.7,45.0
ITEM0039471,ORD022948,PROD00346,2,141.91,0.0,283.82,83.84,40.0
ITEM0039472,ORD022949,PROD00493,1,497.54,0.2,398.03,67.67,13.33
ITEM0039473,ORD022949,PROD00251,1,2021.44,0.0,2021.44,923.8,13.33
ITEM0039474,ORD022949,PROD00139,1,51445.48,0.0,51445.48,14323.53,13.33
ITEM0039475,ORD022950,PROD00393,1,1002.09,0.05,951.99,173.22,40.0
ITEM0039476,ORD022951,PROD00216,1,2153.94,0.15,1830.85,547.8,40.0
ITEM0039477,ORD022952,PROD00079,2,42435.92,0.1,76384.66,12646.98,20.0
ITEM0039478,ORD022952,PROD00132,2,29027.91,0.05,55153.03,8357.23,20.0
ITEM0039479,ORD022953,PROD00236,1,2257.23,0.0,2257.23,802.29,30.0
ITEM0039480,ORD022953,PROD00218,2,3115.91,0.0,6231.82,1975.66,30.0
ITEM0039481,ORD022953,PROD00495,1,1721.15,0.2,1376.92,354.06,30.0
ITEM0039482,ORD022954,PROD00151,1,29009.28,0.05,27558.82,5783.12,75.0
ITEM0039483,ORD022954,PROD00340,2,366.92,0.0,733.84,250.08,75.0
ITEM0039484,ORD022955,PROD00325,1,12905.15,0.0,12905.15,3391.91,20.0
ITEM0039485,ORD022955,PROD00487,1,1345.96,0.05,1278.66,472.3,20.0
ITEM0039486,ORD022956,PROD00138,1,15988.37,0.15,13590.11,622.12,20.0
ITEM0039487,ORD022956,PROD00135,2,6167.36,0.0,12334.72,3737.22,20.0
ITEM0039488,ORD022957,PROD00296,1,14453.44,0.0,14453.44,3366.16,40.0
ITEM0039489,ORD022958,PROD00310,1,3563.7,0.2,2850.96,111.89,40.0
ITEM0039490,ORD022959,PROD00033,1,33296.72,0.0,33296.72,5785.56,90.0
ITEM0039491,ORD022960,PROD00406,1,1030.18,0.0,1030.18,269.32,22.5
ITEM0039492,ORD022960,PROD00339,5,776.14,0.05,3686.66,1243.46,22.5
ITEM0039493,ORD022960,PROD00445,1,2727.58,0.05,2591.2,792.47,22.5
ITEM0039494,ORD022960,PROD00169,1,2879.87,0.0,2879.87,899.48,22.5
ITEM0039495,ORD022961,PROD00221,1,1362.22,0.0,1362.22,403.59,40.0
ITEM0039496,ORD022962,PROD00217,1,2939.6,0.15,2498.66,728.91,40.0
ITEM0039497,ORD022963,PROD00211,1,2824.85,0.15,2401.12,1023.5,50.0
ITEM0039498,ORD022963,PROD00324,1,2581.4,0.0,2581.4,692.62,50.0
ITEM0039499,ORD022963,PROD00406,1,1030.18,0.1,927.16,138.8,50.0
ITEM0039500,ORD022964,PROD00342,2,494.07,0.0,988.14,228.78,30.0
ITEM0039501,ORD022964,PROD00504,1,1108.11,0.0,1108.11,433.24,30.0
ITEM0039502,ORD022964,PROD00497,3,1050.3,0.0,3150.9,1168.56,30.0
ITEM0039503,ORD022965,PROD00477,1,1002.87,0.0,1002.87,294.37,20.0
ITEM0039504,ORD022965,PROD00442,1,1617.82,0.0,1617.82,459.32,20.0
ITEM0039505,ORD022966,PROD00267,1,3380.43,0.15,2873.37,911.74,40.0
ITEM0039506,ORD022967,PROD00038,1,24315.13,0.1,21883.62,2822.98,13.33
ITEM0039507,ORD022967,PROD00006,1,7969.42,0.05,7570.95,1882.4,13.33
ITEM0039508,ORD022967,PROD00066,1,37743.4,0.1,33969.06,2035.5,13.33
ITEM0039509,ORD022968,PROD00462,2,360.38,0.0,720.76,232.24,40.0
ITEM0039510,ORD022969,PROD00264,1,3458.29,0.0,3458.29,1546.08,13.33
ITEM0039511,ORD022969,PROD00108,1,34273.73,0.0,34273.73,10270.38,13.33
ITEM0039512,ORD022969,PROD00445,1,2727.58,0.1,2454.82,665.26,13.33
ITEM0039513,ORD022970,PROD00104,1,42635.5,0.0,42635.5,10935.31,13.33
ITEM0039514,ORD022970,PROD00172,1,8128.04,0.1,7315.24,1054.13,13.33
ITEM0039515,ORD022970,PROD00101,4,4942.22,0.1,17791.99,2135.38,13.33
ITEM0039516,ORD022971,PROD00195,1,9800.92,0.1,8820.83,2536.67,90.0
ITEM0039517,ORD022972,PROD00385,1,1381.2,0.15,1174.02,308.39,40.0
ITEM0039518,ORD022973,PROD00261,1,3147.52,0.05,2990.14,1098.09,150.0
ITEM0039519,ORD022974,PROD00070,1,43395.0,0.0,43395.0,8027.54,40.0
ITEM0039520,ORD022975,PROD00360,3,558.84,0.05,1592.69,461.35,40.0
ITEM0039521,ORD022976,PROD00422,1,2462.35,0.0,2462.35,998.26,40.0
ITEM0039522,ORD022977,PROD00408,1,894.42,0.0,894.42,223.51,90.0
ITEM0039523,ORD022978,PROD00159,1,17696.72,0.1,15927.05,2568.6,13.33
ITEM0039524,ORD022978,PROD00339,1,776.14,0.0,776.14,278.67,13.33
ITEM0039525,ORD022978,PROD00057,2,32083.28,0.0,64166.56,11951.15,13.33
ITEM0039526,ORD022979,PROD00156,1,23031.83,0.0,23031.83,5153.2,90.0
ITEM0039527,ORD022980,PROD00046,1,5419.62,0.0,5419.62,1238.2,20.0
ITEM0039528,ORD022980,PROD00328,1,22099.83,0.05,20994.84,6739.45,20.0
ITEM0039529,ORD022981,PROD00271,1,3328.57,0.0,3328.57,1447.35,45.0
ITEM0039530,ORD022981,PROD00175,1,14010.68,0.05,13310.15,3334.49,45.0
ITEM0039531,ORD022982,PROD00462,3,360.38,0.0,1081.14,368.36,40.0
ITEM0039532,ORD022983,PROD00170,1,9088.29,0.0,9088.29,1967.69,45.0
ITEM0039533,ORD022983,PROD00218,2,3115.91,0.0,6231.82,1960.66,45.0
ITEM0039534,ORD022984,PROD00290,1,2322.19,0.0,2322.19,853.22,20.0
ITEM0039535,ORD022984,PROD00442,1,1617.82,0.1,1456.04,297.54,20.0
ITEM0039536,ORD022985,PROD00389,4,1678.1,0.2,5369.92,1466.16,40.0
ITEM0039537,ORD022986,PROD00033,1,33296.72,0.05,31631.88,4170.72,40.0
ITEM0039538,ORD022987,PROD00230,1,680.11,0.15,578.09,177.12,13.33
ITEM0039539,ORD022987,PROD00254,1,570.22,0.0,570.22,266.86,13.33
ITEM0039540,ORD022987,PROD00366,1,1098.49,0.1,988.64,352.67,13.33
ITEM0039541,ORD022988,PROD00287,1,4378.41,0.0,4378.41,1902.53,20.0
ITEM0039542,ORD022988,PROD00010,1,7200.61,0.1,6480.55,622.5,20.0
ITEM0039543,ORD022989,PROD00418,2,1447.04,0.0,2894.08,1031.98,20.0
ITEM0039544,ORD022989,PROD00190,1,15476.43,0.0,15476.43,5036.83,20.0
ITEM0039545,ORD022990,PROD00179,1,7686.31,0.1,6917.68,1735.47,40.0
ITEM0039546,ORD022991,PROD00173,1,15838.69,0.0,15838.69,3703.42,40.0
ITEM0039547,ORD022992,PROD00196,1,17427.75,0.05,16556.36,5363.97,20.0
ITEM0039548,ORD022992,PROD00116,1,14527.57,0.0,14527.57,3240.76,20.0
ITEM0039549,ORD022993,PROD00427,2,1975.36,0.05,3753.18,1568.56,40.0
ITEM0039550,ORD022994,PROD00453,1,2186.5,0.1,1967.85,892.92,10.0
ITEM0039551,ORD022994,PROD00467,1,153.04,0.0,153.04,50.59,10.0
ITEM0039552,ORD022994,PROD00300,1,15068.36,0.0,15068.36,3119.99,10.0
ITEM0039553,ORD022994,PROD00463,1,803.34,0.0,803.34,303.43,10.0
ITEM0039554,ORD022995,PROD00315,2,14016.31,0.0,28032.62,9534.62,40.0
ITEM0039555,ORD022996,PROD00204,1,13096.96,0.15,11132.42,2529.4,40.0
ITEM0039556,ORD022997,PROD00361,1,771.63,0.15,655.89,179.33,40.0
ITEM0039557,ORD022998,PROD00133,3,23672.74,0.0,71018.22,17529.39,45.0
ITEM0039558,ORD022998,PROD00100,1,31957.95,0.05,30360.05,3121.06,45.0
ITEM0039559,ORD022999,PROD00491,1,1234.63,0.05,1172.9,402.17,20.0
ITEM0039560,ORD022999,PROD00174,2,15044.91,0.05,28585.33,7437.57,20.0
ITEM0039561,ORD023000,PROD00016,1,8854.69,0.0,8854.69,1403.07,22.5
ITEM0039562,ORD023000,PROD00105,2,3317.44,0.1,5971.39,400.01,22.5
ITEM0039563,ORD023000,PROD00043,1,55595.5,0.0,55595.5,17194.93,22.5
ITEM0039564,ORD023000,PROD00277,1,310.35,0.15,263.8,29.22,22.5
ITEM0039565,ORD023001,PROD00253,3,4274.81,0.0,12824.43,6538.77,90.0
ITEM0039566,ORD023002,PROD00151,3,29009.28,0.0,87027.84,21885.74,40.0
ITEM0039567,ORD023003,PROD00396,4,943.88,0.0,3775.52,1504.44,20.0
ITEM0039568,ORD023003,PROD00323,2,18272.69,0.0,36545.38,11994.12,20.0
ITEM0039569,ORD023004,PROD00209,4,20317.79,0.0,81271.16,26336.08,45.0
ITEM0039570,ORD023004,PROD00297,1,17534.9,0.05,16658.16,5437.76,45.0
ITEM0039571,ORD023005,PROD00377,1,1218.74,0.1,1096.87,316.52,20.0
ITEM0039572,ORD023005,PROD00124,1,7953.11,0.05,7555.45,950.53,20.0
ITEM0039573,ORD023006,PROD00132,4,29027.91,0.0,116111.64,22520.04,40.0
ITEM0039574,ORD023007,PROD00484,1,133.3,0.0,133.3,8.98,45.0
ITEM0039575,ORD023007,PROD00155,1,31834.2,0.05,30242.49,3584.52,45.0
ITEM0039576,ORD023008,PROD00445,2,2727.58,0.1,4909.64,1317.18,40.0
ITEM0039577,ORD023009,PROD00159,1,17696.72,0.0,17696.72,4331.6,20.0
ITEM0039578,ORD023009,PROD00335,2,2894.98,0.05,5500.46,1421.58,20.0
ITEM0039579,ORD023010,PROD00269,1,1964.64,0.0,1964.64,846.33,40.0
ITEM0039580,ORD023011,PROD00290,1,2322.19,0.0,2322.19,833.22,40.0
ITEM0039581,ORD023012,PROD00205,1,9179.19,0.05,8720.23,2691.51,13.33
ITEM0039582,ORD023012,PROD00107,1,34463.08,0.05,32739.93,7651.2,13.33
ITEM0039583,ORD023012,PROD00366,2,1098.49,0.05,2087.13,828.52,13.33
ITEM0039584,ORD023013,PROD00301,1,9604.81,0.15,8164.09,2003.98,90.0
ITEM0039585,ORD023014,PROD00267,1,3380.43,0.05,3211.41,1139.78,150.0
ITEM0039586,ORD023015,PROD00448,2,965.27,0.0,1930.54,591.02,40.0
ITEM0039587,ORD023016,PROD00424,1,2239.58,0.0,2239.58,813.49,20.0
ITEM0039588,ORD023016,PROD00158,1,40809.24,0.1,36728.32,4688.09,20.0
ITEM0039589,ORD023017,PROD00378,2,914.99,0.2,1463.98,192.7,150.0
ITEM0039590,ORD023018,PROD00080,1,36068.75,0.05,34265.31,6551.48,40.0
ITEM0039591,ORD023019,PROD00380,1,196.49,0.05,186.67,17.47,45.0
ITEM0039592,ORD023019,PROD00085,2,31014.53,0.1,55826.15,1920.75,45.0
ITEM0039593,ORD023020,PROD00214,2,2355.83,0.0,4711.66,1486.7,40.0
ITEM0039594,ORD023021,PROD00350,1,1466.88,0.15,1246.85,268.0,20.0
ITEM0039595,ORD023021,PROD00358,1,973.6,0.0,973.6,242.24,20.0
ITEM0039596,ORD023022,PROD00300,1,15068.36,0.0,15068.36,3039.99,90.0
ITEM0039597,ORD023023,PROD00135,2,6167.36,0.1,11101.25,2483.75,40.0
ITEM0039598,ORD023024,PROD00021,1,31192.07,0.0,31192.07,4745.52,90.0
ITEM0039599,ORD023025,PROD00228,1,1897.32,0.15,1612.72,279.33,90.0
ITEM0039600,ORD023026,PROD00450,1,4333.02,0.0,4333.02,2207.43,50.0
ITEM0039601,ORD023026,PROD00180,1,13295.55,0.05,12630.77,3657.76,50.0
ITEM0039602,ORD023026,PROD00223,1,3633.02,0.0,3633.02,1629.03,50.0
ITEM0039603,ORD023027,PROD00164,1,48338.76,0.0,48338.76,9615.32,40.0
ITEM0039604,ORD023028,PROD00234,1,1401.52,0.15,1191.29,258.03,40.0
ITEM0039605,ORD023029,PROD00020,1,40035.62,0.15,34030.28,-719.35,40.0
ITEM0039606,ORD023030,PROD00278,3,4458.32,0.0,13374.96,6197.4,90.0
ITEM0039607,ORD023031,PROD00246,1,2345.37,0.0,2345.37,1058.28,20.0
ITEM0039608,ORD023031,PROD00402,1,612.4,0.05,581.78,116.27,20.0
ITEM0039609,ORD023032,PROD00058,1,36512.72,0.0,36512.72,10389.91,20.0
ITEM0039610,ORD023032,PROD00057,1,32083.28,0.0,32083.28,5962.24,20.0
ITEM0039611,ORD023033,PROD00335,1,2894.98,0.0,2894.98,775.54,90.0
ITEM0039612,ORD023034,PROD00001,1,13475.05,0.0,13475.05,2079.16,90.0
ITEM0039613,ORD023035,PROD00185,1,4100.9,0.0,4100.9,1230.66,20.0
ITEM0039614,ORD023035,PROD00102,1,39083.28,0.0,39083.28,8136.55,20.0
ITEM0039615,ORD023036,PROD00440,2,884.36,0.0,1768.72,907.72,40.0
ITEM0039616,ORD023037,PROD00359,1,1285.57,0.0,1285.57,355.65,20.0
ITEM0039617,ORD023037,PROD00395,3,951.04,0.3,1997.18,-177.18,20.0
ITEM0039618,ORD023038,PROD00080,2,36068.75,0.0,72137.5,16749.84,40.0
ITEM0039619,ORD023039,PROD00272,3,1000.63,0.0,3001.89,1250.73,45.0
ITEM0039620,ORD023039,PROD00448,1,965.27,0.0,965.27,270.51,45.0
ITEM0039621,ORD023040,PROD00272,1,1000.63,0.0,1000.63,386.91,45.0
ITEM0039622,ORD023040,PROD00086,5,44236.47,0.15,188005.0,25179.15,45.0
ITEM0039623,ORD023041,PROD00150,1,53283.66,0.0,53283.66,13645.13,90.0
ITEM0039624,ORD023042,PROD00365,3,1699.59,0.15,4333.95,1351.89,90.0
ITEM0039625,ORD023043,PROD00216,3,2153.94,0.05,6138.73,2379.58,30.0
ITEM0039626,ORD023043,PROD00011,1,12253.29,0.15,10415.3,424.03,30.0
ITEM0039627,ORD023043,PROD00124,1,7953.11,0.15,6760.14,145.22,30.0
ITEM0039628,ORD023044,PROD00385,1,1381.2,0.05,1312.14,446.51,40.0
ITEM0039629,ORD023045,PROD00154,2,3205.97,0.1,5770.75,711.49,20.0
ITEM0039630,ORD023045,PROD00014,1,4007.49,0.0,4007.49,767.68,20.0
ITEM0039631,ORD023046,PROD00064,1,11250.27,0.1,10125.24,2212.21,40.0
ITEM0039632,ORD023047,PROD00168,2,36564.79,0.0,73129.58,21417.84,75.0
ITEM0039633,ORD023047,PROD00499,1,1234.39,0.2,987.51,202.54,75.0
ITEM0039634,ORD023048,PROD00228,2,1897.32,0.0,3794.64,1267.86,40.0
ITEM0039635,ORD023049,PROD00326,2,16661.34,0.2,26658.14,3319.52,40.0
ITEM0039636,ORD023050,PROD00225,2,1665.27,0.0,3330.54,1643.5,30.0
ITEM0039637,ORD023050,PROD00308,1,15771.66,0.0,15771.66,4808.09,30.0
ITEM0039638,ORD023050,PROD00266,1,2050.52,0.0,2050.52,982.63,30.0
ITEM0039639,ORD023051,PROD00314,4,2880.22,0.05,10944.84,2751.6,40.0
ITEM0039640,ORD023052,PROD00030,1,8032.66,0.0,8032.66,1344.5,90.0
ITEM0039641,ORD023053,PROD00163,1,47932.21,0.0,47932.21,14730.47,13.33
ITEM0039642,ORD023053,PROD00437,1,2319.39,0.15,1971.48,764.9,13.33
ITEM0039643,ORD023053,PROD00206,1,6103.12,0.0,6103.12,1374.64,13.33
ITEM0039644,ORD023054,PROD00438,1,4010.98,0.0,4010.98,1935.45,40.0
ITEM0039645,ORD023055,PROD00207,1,2658.77,0.05,2525.83,596.02,40.0
ITEM0039646,ORD023056,PROD00011,1,12253.29,0.15,10415.3,364.03,90.0
ITEM0039647,ORD023057,PROD00207,1,2658.77,0.0,2658.77,748.96,20.0
ITEM0039648,ORD023057,PROD00499,1,1234.39,0.0,1234.39,504.42,20.0
ITEM0039649,ORD023058,PROD00465,3,560.53,0.0,1681.59,448.86,90.0
ITEM0039650,ORD023059,PROD00147,1,19813.97,0.15,16841.87,2156.15,20.0
ITEM0039651,ORD023059,PROD00420,1,1203.95,0.0,1203.95,333.53,20.0
ITEM0039652,ORD023060,PROD00318,1,2774.61,0.0,2774.61,657.24,13.33
ITEM0039653,ORD023060,PROD00415,1,541.4,0.0,541.4,164.7,13.33
ITEM0039654,ORD023060,PROD00416,1,1389.9,0.0,1389.9,430.28,13.33
ITEM0039655,ORD023061,PROD00207,3,2658.77,0.05,7577.49,1868.06,40.0
ITEM0039656,ORD023062,PROD00347,5,478.76,0.0,2393.8,633.75,20.0
ITEM0039657,ORD023062,PROD00044,1,19123.99,0.2,15299.19,2004.29,20.0
ITEM0039658,ORD023063,PROD00213,1,2081.36,0.1,1873.22,775.29,150.0
ITEM0039659,ORD023064,PROD00256,1,1837.45,0.0,1837.45,829.21,30.0
ITEM0039660,ORD023064,PROD00154,5,3205.97,0.0,16029.85,3401.7,30.0
ITEM0039661,ORD023064,PROD00251,1,2021.44,0.0,2021.44,907.13,30.0
ITEM0039662,ORD023065,PROD00067,3,42546.02,0.0,127638.06,28527.19,20.0
ITEM0039663,ORD023065,PROD00472,2,365.63,0.0,731.26,203.14,20.0
ITEM0039664,ORD023066,PROD00236,1,2257.23,0.0,2257.23,742.29,90.0
ITEM0039665,ORD023067,PROD00024,2,10765.16,0.0,21530.32,5894.54,20.0
ITEM0039666,ORD023067,PROD00144,2,3635.15,0.05,6906.78,921.04,20.0
ITEM0039667,ORD023068,PROD00470,1,364.93,0.1,328.44,89.88,13.33
ITEM0039668,ORD023068,PROD00131,1,27370.27,0.0,27370.27,6670.57,13.33
ITEM0039669,ORD023068,PROD00210,1,2624.85,0.0,2624.85,759.96,13.33
ITEM0039670,ORD023069,PROD00139,2,51445.48,0.05,97746.41,23499.17,30.0
ITEM0039671,ORD023069,PROD00258,1,748.13,0.0,748.13,330.68,30.0
ITEM0039672,ORD023069,PROD00473,1,1224.01,0.0,1224.01,315.63,30.0
ITEM0039673,ORD023070,PROD00406,1,1030.18,0.1,927.16,148.8,40.0
ITEM0039674,ORD023071,PROD00497,1,1050.3,0.0,1050.3,359.52,40.0
ITEM0039675,ORD023072,PROD00104,2,42635.5,0.0,85271.0,21877.28,20.0
ITEM0039676,ORD023072,PROD00465,2,560.53,0.0,1121.06,339.24,20.0
ITEM0039677,ORD023073,PROD00159,3,17696.72,0.0,53090.16,13014.8,40.0
ITEM0039678,ORD023074,PROD00200,1,15157.03,0.0,15157.03,4864.94,13.33
ITEM0039679,ORD023074,PROD00466,3,763.12,0.1,2060.42,540.04,13.33
ITEM0039680,ORD023074,PROD00020,2,40035.62,0.0,80071.24,10638.65,13.33
ITEM0039681,ORD023075,PROD00049,1,17222.3,0.0,17222.3,3160.25,40.0
ITEM0039682,ORD023076,PROD00111,1,29995.49,0.0,29995.49,7601.17,150.0
ITEM0039683,ORD023077,PROD00446,2,821.56,0.0,1643.12,551.82,20.0
ITEM0039684,ORD023077,PROD00402,1,612.4,0.15,520.54,55.03,20.0
ITEM0039685,ORD023078,PROD00293,1,2411.62,0.0,2411.62,1057.02,13.33
ITEM0039686,ORD023078,PROD00162,2,18203.68,0.05,34586.99,6392.26,13.33
ITEM0039687,ORD023078,PROD00458,1,2315.73,0.0,2315.73,1069.55,13.33
ITEM0039688,ORD023079,PROD00398,1,1006.03,0.25,754.52,25.61,40.0
ITEM0039689,ORD023080,PROD00277,1,310.35,0.05,294.83,69.42,13.33
ITEM0039690,ORD023080,PROD00148,2,28092.05,0.0,56184.1,14515.13,13.33
ITEM0039691,ORD023080,PROD00256,1,1837.45,0.0,1837.45,845.88,13.33
ITEM0039692,ORD023081,PROD00268,1,1255.41,0.0,1255.41,586.67,22.5
ITEM0039693,ORD023081,PROD00330,1,21121.02,0.0,21121.02,6154.95,22.5
ITEM0039694,ORD023081,PROD00226,1,4077.99,0.05,3874.09,1650.91,22.5
ITEM0039695,ORD023081,PROD00166,1,6705.58,0.0,6705.58,1839.61,22.5
ITEM0039696,ORD023082,PROD00315,1,14016.31,0.05,13315.49,4066.49,20.0
ITEM0039697,ORD023082,PROD00492,1,1357.91,0.0,1357.91,542.3,20.0
ITEM0039698,ORD023083,PROD00298,1,18213.14,0.0,18213.14,3929.15,13.33
ITEM0039699,ORD023083,PROD00295,1,3325.09,0.0,3325.09,875.39,13.33
ITEM0039700,ORD023083,PROD00062,1,19469.43,0.0,19469.43,5742.28,13.33
ITEM0039701,ORD023084,PROD00061,1,44663.53,0.25,33497.65,-226.96,10.0
ITEM0039702,ORD023084,PROD00444,1,1602.7,0.0,1602.7,500.76,10.0
ITEM0039703,ORD023084,PROD00268,1,1255.41,0.0,1255.41,599.17,10.0
ITEM0039704,ORD023084,PROD00416,1,1389.9,0.1,1250.91,294.62,10.0
ITEM0039705,ORD023085,PROD00322,1,12169.23,0.15,10343.85,670.33,20.0
ITEM0039706,ORD023085,PROD00114,1,29359.47,0.05,27891.5,6045.12,20.0
ITEM0039707,ORD023086,PROD00222,1,2719.94,0.15,2311.95,962.91,40.0
ITEM0039708,ORD023087,PROD00347,1,478.76,0.0,478.76,110.75,20.0
ITEM0039709,ORD023087,PROD00456,1,4243.35,0.1,3819.02,1715.4,20.0
ITEM0039710,ORD023088,PROD00251,2,2021.44,0.1,3638.59,1424.97,45.0
ITEM0039711,ORD023088,PROD00148,1,28092.05,0.05,26687.45,5814.63,45.0
ITEM0039712,ORD023089,PROD00489,3,955.33,0.1,2579.39,556.42,10.0
