order_id,customer_id,order_date,shipping_date,shipping_method,location_id,order_status
ORD021292,CUST04040,2024-12-29,2025-01-02,Standard,LOC0147,Delivered
ORD021293,CUST04328,2024-10-06,,Express,LOC0077,Cancelled
ORD021294,CUST02498,2025-09-20,2025-09-21,Express,LOC0088,Delivered
ORD021295,CUST01633,2025-11-14,2025-11-15,Express,LOC0119,Delivered
ORD021296,CUST04622,2024-07-30,2024-08-03,Standard,LOC0111,Delivered
ORD021297,CUST01078,2025-02-17,2025-02-21,Standard,LOC0071,Delivered
ORD021298,CUST01097,2023-12-11,2023-12-15,Standard,LOC0029,Returned
ORD021299,CUST01732,2024-10-16,,Express,LOC0126,Processing
ORD021300,CUST02161,2025-10-22,2025-10-26,Standard,LOC0082,Delivered
ORD021301,CUST02192,2023-03-28,2023-03-31,Standard,LOC0099,Delivered
ORD021302,CUST01801,2025-07-21,2025-07-25,Standard,LOC0135,Delivered
ORD021303,CUST00848,2025-06-24,,Standard,LOC0082,Cancelled
ORD021304,CUST02201,2025-01-29,2025-02-02,Standard,LOC0079,Delivered
ORD021305,CUST03580,2023-08-06,2023-08-10,Standard,LOC0048,Delivered
ORD021306,CUST01966,2025-06-24,2025-06-26,Standard,LOC0064,Delivered
ORD021307,CUST04257,2023-11-20,2023-11-24,Standard,LOC0025,Delivered
ORD021308,CUST00325,2024-08-10,2024-08-10,Same Day,LOC0059,Delivered
ORD021309,CUST03432,2025-11-11,2025-11-15,Standard,LOC0044,Delivered
ORD021310,CUST03914,2025-02-01,2025-02-05,Standard,LOC0076,Delivered
ORD021311,CUST00447,2024-05-22,2024-05-23,Express,LOC0036,Delivered
ORD021312,CUST04172,2025-08-22,2025-08-26,Standard,LOC0131,Delivered
ORD021313,CUST01699,2025-03-30,2025-04-01,Standard,LOC0082,Delivered
ORD021314,CUST01664,2025-03-01,2025-03-02,Express,LOC0132,Delivered
ORD021315,CUST00285,2025-06-08,,Standard,LOC0119,Cancelled
ORD021316,CUST00523,2023-07-30,2023-07-31,Express,LOC0028,Delivered
ORD021317,CUST01716,2025-02-20,2025-02-22,Standard,LOC0070,Delivered
ORD021318,CUST01181,2025-05-03,2025-05-07,Standard,LOC0088,Delivered
ORD021319,CUST04117,2025-12-17,,Standard,LOC0136,Cancelled
ORD021320,CUST01465,2025-05-06,,Same Day,LOC0017,Cancelled
ORD021321,CUST01210,2025-08-17,2025-08-19,Standard,LOC0058,Delivered
ORD021322,CUST00285,2023-11-21,2023-11-23,Standard,LOC0119,Returned
ORD021323,CUST01993,2025-05-25,2025-05-26,Express,LOC0059,Delivered
ORD021324,CUST01859,2025-08-10,,Standard,LOC0101,Processing
ORD021325,CUST04984,2023-05-09,2023-05-11,Standard,LOC0078,Delivered
ORD021326,CUST01305,2023-02-25,2023-02-28,Standard,LOC0049,Delivered
ORD021327,CUST04326,2024-07-09,2024-07-13,Standard,LOC0002,Delivered
ORD021328,CUST01734,2025-11-24,2025-11-27,Standard,LOC0020,Shipped
ORD021329,CUST03915,2025-06-12,2025-06-15,Standard,LOC0005,Delivered
ORD021330,CUST04063,2024-02-07,,Standard,LOC0036,Processing
ORD021331,CUST01715,2025-10-17,,Standard,LOC0032,Cancelled
ORD021332,CUST03212,2025-04-27,2025-04-28,Express,LOC0016,Delivered
ORD021333,CUST04194,2024-06-04,2024-06-08,Standard,LOC0042,Delivered
ORD021334,CUST03365,2024-03-06,2024-03-08,Standard,LOC0082,Delivered
ORD021335,CUST00907,2023-07-01,2023-07-05,Standard,LOC0049,Delivered
ORD021336,CUST03515,2023-09-06,,Express,LOC0148,Cancelled
ORD021337,CUST01440,2025-10-11,2025-10-13,Standard,LOC0067,Delivered
ORD021338,CUST04560,2025-11-04,2025-11-08,Standard,LOC0125,Delivered
ORD021339,CUST04560,2025-02-16,2025-02-19,Standard,LOC0125,Delivered
ORD021340,CUST01699,2024-08-30,2024-08-31,Express,LOC0082,Delivered
ORD021341,CUST00680,2025-07-05,2025-07-07,Standard,LOC0076,Delivered
ORD021342,CUST04110,2024-04-13,,Standard,LOC0092,Processing
ORD021343,CUST03398,2024-07-27,2024-07-29,Standard,LOC0137,Delivered
ORD021344,CUST04911,2024-03-13,2024-03-16,Standard,LOC0066,Delivered
ORD021345,CUST03927,2024-03-27,2024-03-28,Express,LOC0040,Delivered
ORD021346,CUST02928,2025-09-06,2025-09-09,Standard,LOC0112,Delivered
ORD021347,CUST02868,2025-08-14,2025-08-16,Standard,LOC0094,Delivered
ORD021348,CUST02737,2025-01-20,2025-01-23,Standard,LOC0017,Delivered
ORD021349,CUST01865,2025-11-11,2025-11-12,Express,LOC0064,Delivered
ORD021350,CUST02644,2025-01-23,2025-01-27,Standard,LOC0087,Delivered
ORD021351,CUST04816,2024-09-11,2024-09-14,Standard,LOC0106,Delivered
ORD021352,CUST01728,2023-06-06,2023-06-10,Standard,LOC0037,Delivered
ORD021353,CUST02141,2024-05-28,2024-06-01,Standard,LOC0045,Delivered
ORD021354,CUST04703,2025-06-12,2025-06-14,Standard,LOC0058,Returned
ORD021355,CUST04257,2025-08-01,2025-08-05,Standard,LOC0025,Delivered
ORD021356,CUST03971,2025-04-14,2025-04-16,Standard,LOC0086,Delivered
ORD021357,CUST03081,2025-05-10,2025-05-13,Standard,LOC0078,Returned
ORD021358,CUST03507,2025-09-23,2025-09-25,Standard,LOC0063,Shipped
ORD021359,CUST02839,2025-12-06,2025-12-08,Standard,LOC0064,Delivered
ORD021360,CUST02046,2025-03-24,2025-03-25,Express,LOC0050,Delivered
ORD021361,CUST04602,2025-07-08,2025-07-10,Standard,LOC0121,Delivered
ORD021362,CUST01454,2024-07-12,2024-07-16,Standard,LOC0002,Delivered
ORD021363,CUST04293,2024-03-17,2024-03-18,Express,LOC0138,Delivered
ORD021364,CUST00411,2025-07-27,2025-07-29,Standard,LOC0056,Delivered
ORD021365,CUST03743,2025-09-10,2025-09-14,Standard,LOC0084,Delivered
ORD021366,CUST04423,2023-12-20,2023-12-23,Standard,LOC0015,Returned
ORD021367,CUST01184,2024-10-13,2024-10-16,Standard,LOC0032,Delivered
ORD021368,CUST03110,2024-07-06,2024-07-08,Standard,LOC0100,Delivered
ORD021369,CUST01283,2025-03-31,2025-04-02,Standard,LOC0069,Delivered
ORD021370,CUST01774,2024-08-07,2024-08-08,Express,LOC0016,Delivered
ORD021371,CUST00964,2025-03-14,2025-03-16,Standard,LOC0136,Delivered
ORD021372,CUST01124,2025-02-23,2025-02-26,Standard,LOC0043,Shipped
ORD021373,CUST00797,2025-05-02,2025-05-04,Standard,LOC0073,Delivered
ORD021374,CUST01249,2025-02-14,2025-02-17,Standard,LOC0086,Delivered
ORD021375,CUST03403,2025-02-11,2025-02-12,Express,LOC0117,Delivered
ORD021376,CUST03650,2025-07-16,2025-07-20,Standard,LOC0023,Delivered
ORD021377,CUST04053,2025-03-13,,Same Day,LOC0007,Cancelled
ORD021378,CUST04176,2024-07-06,2024-07-08,Standard,LOC0115,Delivered
ORD021379,CUST01184,2024-12-27,2024-12-30,Standard,LOC0032,Delivered
ORD021380,CUST04974,2024-11-21,2024-11-21,Same Day,LOC0019,Delivered
ORD021381,CUST01314,2025-08-19,,Express,LOC0070,Cancelled
ORD021382,CUST01055,2025-11-17,2025-11-18,Express,LOC0068,Delivered
ORD021383,CUST01929,2025-03-18,2025-03-21,Standard,LOC0097,Shipped
ORD021384,CUST00053,2025-01-09,2025-01-11,Standard,LOC0081,Delivered
ORD021385,CUST04469,2025-04-24,2025-04-25,Express,LOC0065,Delivered
ORD021386,CUST00530,2024-12-29,2025-01-02,Standard,LOC0074,Returned
ORD021387,CUST00808,2025-01-12,2025-01-14,Standard,LOC0020,Delivered
ORD021388,CUST03336,2025-06-14,2025-06-18,Standard,LOC0139,Delivered
ORD021389,CUST01598,2024-05-29,2024-05-30,Express,LOC0145,Delivered
ORD021390,CUST00391,2025-07-09,2025-07-12,Standard,LOC0126,Delivered
ORD021391,CUST02244,2024-05-19,2024-05-21,Standard,LOC0100,Delivered
ORD021392,CUST00924,2024-12-01,,Express,LOC0126,Cancelled
ORD021393,CUST02409,2025-07-15,2025-07-17,Standard,LOC0133,Delivered
ORD021394,CUST01465,2025-02-21,2025-02-25,Standard,LOC0017,Delivered
ORD021395,CUST03502,2024-09-26,2024-09-26,Same Day,LOC0149,Delivered
ORD021396,CUST00532,2024-05-24,2024-05-27,Standard,LOC0128,Delivered
ORD021397,CUST01383,2025-09-18,2025-09-22,Standard,LOC0119,Delivered
ORD021398,CUST02570,2024-02-11,2024-02-15,Standard,LOC0059,Delivered
ORD021399,CUST00476,2025-03-05,2025-03-09,Standard,LOC0051,Shipped
ORD021400,CUST00219,2024-03-03,2024-03-06,Standard,LOC0130,Delivered
ORD021401,CUST01932,2025-05-25,2025-05-28,Standard,LOC0077,Returned
ORD021402,CUST03936,2023-12-15,2023-12-16,Express,LOC0033,Delivered
ORD021403,CUST00654,2025-02-05,2025-02-06,Express,LOC0057,Delivered
ORD021404,CUST02138,2025-06-16,2025-06-20,Standard,LOC0116,Delivered
ORD021405,CUST04091,2024-11-07,2024-11-11,Standard,LOC0137,Delivered
ORD021406,CUST00582,2025-01-22,2025-01-26,Standard,LOC0051,Delivered
ORD021407,CUST01023,2024-03-31,2024-04-01,Express,LOC0086,Returned
ORD021408,CUST04727,2025-04-05,2025-04-09,Standard,LOC0108,Delivered
ORD021409,CUST01890,2024-01-18,2024-01-21,Standard,LOC0134,Delivered
ORD021410,CUST00359,2024-09-23,2024-09-24,Express,LOC0067,Delivered
ORD021411,CUST04649,2025-12-23,2025-12-27,Standard,LOC0030,Delivered
ORD021412,CUST04463,2025-07-07,2025-07-09,Standard,LOC0002,Delivered
ORD021413,CUST01664,2024-12-12,2024-12-16,Standard,LOC0132,Delivered
ORD021414,CUST04886,2025-11-03,2025-11-07,Standard,LOC0107,Delivered
ORD021415,CUST03702,2024-06-05,2024-06-09,Standard,LOC0121,Delivered
ORD021416,CUST01465,2024-09-10,2024-09-12,Standard,LOC0017,Returned
ORD021417,CUST03082,2025-09-02,2025-09-04,Standard,LOC0077,Delivered
ORD021418,CUST03444,2024-01-27,2024-01-31,Standard,LOC0076,Delivered
ORD021419,CUST02315,2025-04-27,2025-04-29,Standard,LOC0150,Delivered
ORD021420,CUST04683,2025-12-18,2025-12-21,Standard,LOC0030,Delivered
ORD021421,CUST00679,2025-01-19,2025-01-22,Standard,LOC0120,Delivered
ORD021422,CUST04551,2025-09-04,2025-09-08,Standard,LOC0007,Delivered
ORD021423,CUST03893,2025-06-02,2025-06-03,Express,LOC0041,Delivered
ORD021424,CUST02886,2024-04-15,2024-04-17,Standard,LOC0081,Delivered
ORD021425,CUST01445,2025-09-27,2025-10-01,Standard,LOC0067,Delivered
ORD021426,CUST01186,2025-03-23,2025-03-25,Standard,LOC0083,Delivered
ORD021427,CUST00504,2025-03-22,,Standard,LOC0074,Cancelled
ORD021428,CUST02461,2025-07-06,2025-07-07,Express,LOC0093,Delivered
ORD021429,CUST03403,2025-12-10,2025-12-12,Standard,LOC0117,Delivered
ORD021430,CUST03335,2025-07-13,2025-07-13,Same Day,LOC0047,Delivered
ORD021431,CUST04955,2025-07-24,2025-07-27,Standard,LOC0082,Delivered
ORD021432,CUST01221,2025-09-17,2025-09-20,Standard,LOC0087,Shipped
ORD021433,CUST00204,2025-01-07,2025-01-11,Standard,LOC0127,Shipped
ORD021434,CUST04569,2025-11-22,,Standard,LOC0150,Cancelled
ORD021435,CUST04027,2024-02-13,2024-02-14,Express,LOC0074,Delivered
ORD021436,CUST04049,2024-03-26,2024-03-28,Standard,LOC0144,Delivered
ORD021437,CUST00932,2025-06-08,2025-06-10,Standard,LOC0130,Delivered
ORD021438,CUST01465,2025-08-04,2025-08-07,Standard,LOC0017,Shipped
ORD021439,CUST02389,2024-12-25,2024-12-28,Standard,LOC0035,Delivered
ORD021440,CUST00478,2025-01-08,,Standard,LOC0101,Cancelled
ORD021441,CUST02153,2025-08-30,2025-09-02,Standard,LOC0098,Delivered
ORD021442,CUST04495,2024-08-05,2024-08-08,Standard,LOC0149,Shipped
ORD021443,CUST01831,2023-04-29,2023-05-02,Standard,LOC0137,Delivered
ORD021444,CUST01955,2025-02-13,2025-02-16,Standard,LOC0097,Delivered
ORD021445,CUST04967,2025-04-02,2025-04-03,Express,LOC0054,Delivered
ORD021446,CUST02416,2024-03-25,2024-03-26,Express,LOC0066,Returned
ORD021447,CUST00250,2025-09-30,,Standard,LOC0011,Cancelled
ORD021448,CUST02110,2025-04-03,2025-04-06,Standard,LOC0128,Delivered
ORD021449,CUST03468,2024-01-03,2024-01-05,Standard,LOC0093,Delivered
ORD021450,CUST01453,2025-12-16,2025-12-19,Standard,LOC0088,Delivered
ORD021451,CUST00765,2025-10-29,2025-10-29,Same Day,LOC0129,Delivered
ORD021452,CUST00442,2025-02-11,2025-02-14,Standard,LOC0066,Delivered
ORD021453,CUST03573,2023-05-14,2023-05-15,Express,LOC0105,Delivered
ORD021454,CUST02746,2024-10-27,2024-10-28,Express,LOC0135,Delivered
ORD021455,CUST01955,2025-12-27,2025-12-28,Express,LOC0097,Delivered
ORD021456,CUST00413,2025-06-11,2025-06-14,Standard,LOC0063,Delivered
ORD021457,CUST00945,2025-07-30,2025-08-03,Standard,LOC0072,Delivered
ORD021458,CUST03505,2025-06-08,2025-06-12,Standard,LOC0047,Delivered
ORD021459,CUST01120,2024-08-21,2024-08-22,Express,LOC0079,Delivered
ORD021460,CUST02347,2023-01-16,2023-01-17,Express,LOC0122,Delivered
ORD021461,CUST01210,2025-08-26,2025-08-30,Standard,LOC0058,Delivered
ORD021462,CUST01728,2023-12-11,2023-12-12,Express,LOC0037,Delivered
ORD021463,CUST01012,2025-11-05,2025-11-07,Standard,LOC0093,Delivered
ORD021464,CUST04420,2025-11-25,2025-11-26,Express,LOC0108,Delivered
ORD021465,CUST04683,2025-09-08,2025-09-12,Standard,LOC0030,Delivered
ORD021466,CUST04312,2025-12-20,2025-12-22,Standard,LOC0056,Shipped
ORD021467,CUST01062,2023-04-27,2023-05-01,Standard,LOC0014,Delivered
ORD021468,CUST04323,2024-05-30,2024-05-31,Express,LOC0124,Delivered
ORD021469,CUST00546,2024-09-18,,Standard,LOC0030,Cancelled
ORD021470,CUST03715,2025-09-10,2025-09-12,Standard,LOC0084,Delivered
ORD021471,CUST03953,2025-07-06,2025-07-07,Express,LOC0073,Delivered
ORD021472,CUST01955,2025-01-25,2025-01-29,Standard,LOC0097,Delivered
ORD021473,CUST01105,2023-10-15,2023-10-17,Standard,LOC0111,Delivered
ORD021474,CUST01042,2025-03-14,2025-03-17,Standard,LOC0088,Delivered
ORD021475,CUST03297,2025-07-19,2025-07-23,Standard,LOC0033,Delivered
ORD021476,CUST04358,2025-08-20,2025-08-23,Standard,LOC0077,Delivered
ORD021477,CUST03076,2023-11-05,2023-11-06,Express,LOC0047,Returned
ORD021478,CUST04159,2024-10-08,2024-10-11,Standard,LOC0091,Delivered
ORD021479,CUST01982,2025-02-13,2025-02-17,Standard,LOC0085,Delivered
ORD021480,CUST03624,2025-05-18,2025-05-22,Standard,LOC0147,Delivered
ORD021481,CUST02957,2024-07-29,2024-07-31,Standard,LOC0076,Delivered
ORD021482,CUST03507,2024-11-11,2024-11-12,Express,LOC0063,Delivered
ORD021483,CUST03513,2024-11-29,2024-11-29,Same Day,LOC0006,Delivered
ORD021484,CUST03295,2025-05-04,2025-05-06,Standard,LOC0084,Delivered
ORD021485,CUST04672,2025-04-10,2025-04-13,Standard,LOC0106,Delivered
ORD021486,CUST02907,2025-06-10,2025-06-14,Standard,LOC0130,Delivered
ORD021487,CUST04831,2025-03-26,2025-03-28,Standard,LOC0086,Delivered
ORD021488,CUST01194,2025-06-16,2025-06-17,Express,LOC0099,Delivered
ORD021489,CUST00950,2024-07-05,2024-07-08,Standard,LOC0088,Delivered
ORD021490,CUST02211,2025-07-09,2025-07-10,Express,LOC0136,Shipped
ORD021491,CUST00207,2024-03-14,2024-03-18,Standard,LOC0147,Delivered
ORD021492,CUST00829,2023-07-15,,Standard,LOC0128,Cancelled
ORD021493,CUST00720,2024-06-30,2024-07-02,Standard,LOC0140,Delivered
ORD021494,CUST04405,2024-11-14,2024-11-16,Standard,LOC0041,Delivered
ORD021495,CUST01755,2024-05-20,2024-05-22,Standard,LOC0084,Delivered
ORD021496,CUST03981,2024-04-15,2024-04-17,Standard,LOC0019,Delivered
ORD021497,CUST02063,2025-03-14,2025-03-16,Standard,LOC0019,Delivered
ORD021498,CUST02569,2025-04-12,2025-04-12,Same Day,LOC0041,Delivered
ORD021499,CUST01612,2024-03-05,2024-03-05,Same Day,LOC0140,Delivered
ORD021500,CUST03837,2025-12-19,2025-12-21,Standard,LOC0006,Delivered
ORD021501,CUST03850,2025-02-23,,Standard,LOC0065,Processing
ORD021502,CUST01239,2025-11-30,2025-12-01,Express,LOC0138,Delivered
ORD021503,CUST00454,2024-11-12,2024-11-13,Express,LOC0098,Shipped
ORD021504,CUST01553,2024-05-23,,Express,LOC0016,Processing
ORD021505,CUST00999,2024-02-12,2024-02-13,Express,LOC0012,Delivered
ORD021506,CUST04059,2025-01-14,2025-01-15,Express,LOC0041,Delivered
ORD021507,CUST00519,2025-03-17,2025-03-20,Standard,LOC0002,Delivered
ORD021508,CUST01102,2025-11-02,2025-11-05,Standard,LOC0085,Delivered
ORD021509,CUST00061,2025-04-29,,Standard,LOC0116,Cancelled
ORD021510,CUST00184,2024-10-03,2024-10-05,Standard,LOC0052,Shipped
ORD021511,CUST02089,2024-08-10,2024-08-11,Express,LOC0027,Delivered
ORD021512,CUST03432,2025-07-18,2025-07-19,Express,LOC0044,Delivered
ORD021513,CUST04446,2024-12-26,,Express,LOC0095,Cancelled
ORD021514,CUST00432,2024-04-19,2024-04-22,Standard,LOC0093,Delivered
ORD021515,CUST00999,2025-10-23,2025-10-25,Standard,LOC0012,Delivered
ORD021516,CUST03302,2025-06-11,2025-06-13,Standard,LOC0085,Delivered
ORD021517,CUST01168,2025-10-24,2025-10-26,Standard,LOC0147,Delivered
ORD021518,CUST03281,2024-08-22,2024-08-26,Standard,LOC0106,Delivered
ORD021519,CUST02355,2025-05-23,2025-05-27,Standard,LOC0139,Delivered
ORD021520,CUST00621,2024-10-12,2024-10-14,Standard,LOC0150,Delivered
ORD021521,CUST04664,2023-11-30,,Standard,LOC0118,Cancelled
ORD021522,CUST02889,2025-02-04,2025-02-07,Standard,LOC0058,Delivered
ORD021523,CUST00241,2024-11-16,2024-11-20,Standard,LOC0072,Delivered
ORD021524,CUST02084,2025-11-23,,Express,LOC0092,Processing
ORD021525,CUST01865,2024-12-22,2024-12-25,Standard,LOC0064,Delivered
ORD021526,CUST00532,2023-12-25,,Standard,LOC0128,Cancelled
ORD021527,CUST04159,2025-05-31,2025-06-02,Standard,LOC0091,Delivered
ORD021528,CUST04115,2025-11-28,2025-12-02,Standard,LOC0066,Delivered
ORD021529,CUST03588,2025-12-02,2025-12-04,Standard,LOC0047,Delivered
ORD021530,CUST03974,2024-08-09,2024-08-11,Standard,LOC0115,Delivered
ORD021531,CUST01639,2023-09-18,2023-09-18,Same Day,LOC0113,Delivered
ORD021532,CUST03650,2025-05-05,2025-05-09,Standard,LOC0023,Delivered
ORD021533,CUST03005,2025-04-29,2025-04-29,Same Day,LOC0016,Delivered
ORD021534,CUST01665,2023-11-29,2023-12-03,Standard,LOC0103,Delivered
ORD021535,CUST01699,2025-08-30,2025-08-30,Same Day,LOC0082,Delivered
ORD021536,CUST04364,2024-12-03,2024-12-05,Standard,LOC0119,Delivered
ORD021537,CUST04810,2024-07-31,2024-08-04,Standard,LOC0073,Delivered
ORD021538,CUST02214,2023-08-12,2023-08-14,Standard,LOC0124,Delivered
ORD021539,CUST03444,2025-01-28,2025-01-29,Express,LOC0076,Delivered
ORD021540,CUST00814,2024-12-27,2024-12-31,Standard,LOC0132,Delivered
ORD021541,CUST02783,2025-11-01,2025-11-03,Standard,LOC0110,Delivered
ORD021542,CUST00848,2023-08-02,2023-08-04,Standard,LOC0082,Delivered
ORD021543,CUST02516,2025-05-15,2025-05-19,Standard,LOC0049,Delivered
ORD021544,CUST00303,2024-04-06,,Express,LOC0047,Cancelled
ORD021545,CUST00862,2024-10-13,2024-10-14,Express,LOC0016,Delivered
ORD021546,CUST00002,2025-07-16,2025-07-20,Standard,LOC0034,Delivered
ORD021547,CUST04006,2025-02-19,2025-02-20,Express,LOC0072,Delivered
ORD021548,CUST03280,2024-10-17,2024-10-19,Standard,LOC0095,Delivered
ORD021549,CUST00456,2025-07-27,2025-07-30,Standard,LOC0101,Delivered
ORD021550,CUST03375,2024-05-15,2024-05-19,Standard,LOC0107,Delivered
ORD021551,CUST03697,2025-05-31,,Standard,LOC0141,Cancelled
ORD021552,CUST02770,2024-08-09,2024-08-12,Standard,LOC0005,Delivered
ORD021553,CUST02755,2025-03-02,2025-03-03,Express,LOC0021,Delivered
ORD021554,CUST02452,2023-03-11,,Standard,LOC0142,Cancelled
ORD021555,CUST00051,2024-12-10,2024-12-12,Standard,LOC0035,Delivered
ORD021556,CUST00629,2024-01-02,2024-01-03,Express,LOC0071,Shipped
ORD021557,CUST00314,2025-05-07,,Standard,LOC0110,Cancelled
ORD021558,CUST00248,2025-05-16,2025-05-17,Express,LOC0122,Delivered
ORD021559,CUST04967,2024-12-02,2024-12-05,Standard,LOC0054,Delivered
ORD021560,CUST01465,2024-06-10,2024-06-13,Standard,LOC0017,Delivered
ORD021561,CUST04415,2025-11-23,2025-11-24,Express,LOC0060,Delivered
ORD021562,CUST01640,2024-01-16,2024-01-19,Standard,LOC0067,Delivered
ORD021563,CUST02211,2025-11-23,2025-11-25,Standard,LOC0136,Delivered
ORD021564,CUST03750,2025-02-11,2025-02-12,Express,LOC0124,Delivered
ORD021565,CUST00844,2024-08-06,2024-08-08,Standard,LOC0084,Delivered
ORD021566,CUST01465,2025-12-30,2026-01-02,Standard,LOC0017,Delivered
ORD021567,CUST04538,2025-06-19,,Standard,LOC0013,Processing
ORD021568,CUST03574,2025-02-01,2025-02-02,Express,LOC0120,Delivered
ORD021569,CUST03527,2025-10-02,,Standard,LOC0099,Cancelled
ORD021570,CUST02045,2025-09-15,2025-09-17,Standard,LOC0124,Delivered
ORD021571,CUST00660,2023-09-22,2023-09-26,Standard,LOC0125,Delivered
ORD021572,CUST00787,2025-02-22,2025-02-24,Standard,LOC0020,Shipped
ORD021573,CUST03793,2025-06-23,2025-06-26,Standard,LOC0035,Delivered
ORD021574,CUST00801,2023-08-27,2023-08-29,Standard,LOC0022,Returned
ORD021575,CUST04037,2024-03-01,2024-03-04,Standard,LOC0007,Delivered
ORD021576,CUST01002,2025-08-02,2025-08-06,Standard,LOC0088,Shipped
ORD021577,CUST00071,2024-12-28,2024-12-30,Standard,LOC0016,Delivered
ORD021578,CUST03755,2025-09-14,2025-09-17,Standard,LOC0027,Returned
ORD021579,CUST01465,2024-10-22,2024-10-24,Standard,LOC0017,Delivered
ORD021580,CUST00974,2024-10-28,2024-10-29,Express,LOC0039,Delivered
ORD021581,CUST02205,2023-06-10,2023-06-14,Standard,LOC0054,Delivered
ORD021582,CUST01976,2025-12-28,2025-12-30,Standard,LOC0107,Delivered
ORD021583,CUST01071,2024-10-25,2024-10-26,Express,LOC0091,Delivered
ORD021584,CUST01465,2025-06-16,2025-06-17,Express,LOC0017,Delivered
ORD021585,CUST00470,2025-01-20,2025-01-22,Standard,LOC0124,Delivered
ORD021586,CUST04497,2025-05-27,2025-05-29,Standard,LOC0124,Delivered
ORD021587,CUST00583,2025-05-23,2025-05-26,Standard,LOC0078,Delivered
ORD021588,CUST00850,2025-02-19,2025-02-20,Express,LOC0047,Delivered
ORD021589,CUST04510,2025-05-06,2025-05-07,Express,LOC0016,Delivered
ORD021590,CUST02737,2024-05-10,,Standard,LOC0017,Processing
ORD021591,CUST02476,2025-09-02,2025-09-06,Standard,LOC0100,Delivered
ORD021592,CUST01874,2025-04-19,2025-04-19,Same Day,LOC0137,Delivered
ORD021593,CUST04068,2023-06-23,2023-06-24,Express,LOC0142,Delivered
ORD021594,CUST03931,2024-06-15,2024-06-18,Standard,LOC0011,Delivered
ORD021595,CUST01380,2025-06-13,2025-06-16,Standard,LOC0101,Delivered
ORD021596,CUST03747,2024-08-10,,Express,LOC0008,Cancelled
ORD021597,CUST02950,2025-01-23,,Standard,LOC0098,Processing
ORD021598,CUST01874,2024-11-04,2024-11-06,Standard,LOC0137,Delivered
ORD021599,CUST02234,2023-02-13,2023-02-14,Express,LOC0057,Delivered
ORD021600,CUST02108,2025-08-02,2025-08-05,Standard,LOC0074,Shipped
ORD021601,CUST03226,2025-11-23,,Standard,LOC0074,Cancelled
ORD021602,CUST02234,2023-12-14,2023-12-18,Standard,LOC0057,Delivered
ORD021603,CUST00721,2025-05-14,2025-05-15,Express,LOC0075,Delivered
ORD021604,CUST04967,2024-06-03,2024-06-07,Standard,LOC0054,Shipped
ORD021605,CUST02448,2024-06-30,2024-07-02,Standard,LOC0054,Delivered
ORD021606,CUST01701,2025-08-03,2025-08-05,Standard,LOC0061,Delivered
ORD021607,CUST04878,2024-05-27,2024-05-30,Standard,LOC0081,Returned
ORD021608,CUST02979,2024-05-28,2024-05-29,Express,LOC0089,Delivered
ORD021609,CUST04717,2025-08-12,2025-08-15,Standard,LOC0108,Delivered
ORD021610,CUST01465,2024-09-02,2024-09-06,Standard,LOC0017,Delivered
ORD021611,CUST02530,2025-01-04,2025-01-05,Express,LOC0071,Delivered
ORD021612,CUST02834,2025-03-27,2025-03-30,Standard,LOC0030,Delivered
ORD021613,CUST01829,2023-12-05,2023-12-08,Standard,LOC0077,Delivered
ORD021614,CUST04560,2024-01-04,2024-01-08,Standard,LOC0125,Delivered
ORD021615,CUST00532,2025-12-24,2025-12-26,Standard,LOC0128,Delivered
ORD021616,CUST03648,2024-12-31,2025-01-01,Express,LOC0098,Delivered
ORD021617,CUST03201,2025-12-09,2025-12-13,Standard,LOC0057,Delivered
ORD021618,CUST03550,2023-10-07,2023-10-08,Express,LOC0054,Shipped
ORD021619,CUST00532,2025-04-23,2025-04-24,Express,LOC0128,Delivered
ORD021620,CUST02530,2025-12-11,2025-12-13,Standard,LOC0071,Delivered
ORD021621,CUST00259,2025-07-05,2025-07-07,Standard,LOC0059,Delivered
ORD021622,CUST00306,2025-12-30,2026-01-01,Standard,LOC0037,Delivered
ORD021623,CUST03066,2024-02-22,2024-02-26,Standard,LOC0009,Delivered
ORD021624,CUST04405,2025-12-21,2025-12-25,Standard,LOC0041,Delivered
ORD021625,CUST00610,2025-07-29,2025-07-29,Same Day,LOC0095,Shipped
ORD021626,CUST02138,2025-05-26,2025-05-30,Standard,LOC0116,Delivered
ORD021627,CUST04153,2025-08-20,2025-08-20,Same Day,LOC0110,Delivered
ORD021628,CUST00189,2025-06-22,2025-06-23,Express,LOC0066,Delivered
ORD021629,CUST01861,2025-06-08,,Standard,LOC0137,Cancelled
ORD021630,CUST04750,2025-12-01,2025-12-05,Standard,LOC0080,Delivered
ORD021631,CUST01465,2025-05-02,,Standard,LOC0017,Cancelled
ORD021632,CUST03444,2024-09-11,2024-09-12,Express,LOC0076,Delivered
ORD021633,CUST04617,2024-03-23,2024-03-26,Standard,LOC0091,Delivered
ORD021634,CUST03893,2024-11-13,,Standard,LOC0041,Processing
ORD021635,CUST01323,2025-08-06,2025-08-09,Standard,LOC0072,Delivered
ORD021636,CUST04678,2025-05-05,2025-05-07,Standard,LOC0069,Delivered
ORD021637,CUST04158,2024-07-22,2024-07-22,Same Day,LOC0011,Delivered
ORD021638,CUST03843,2025-04-23,2025-04-27,Standard,LOC0109,Delivered
